x y phi
0.16 0.9400000000000001 20.97655041194535
0.16 0.96 15.68584384162699
0.16 0.98 9.798685421851836
0.16 1.0 5.899780949661428E-17
0.17 0.0 0.0
0.17 0.02 2.89178477808723
0.17 0.04 7.170349933915938
0.17 0.06 12.253070995252042
0.17 0.08 17.697742273367012
0.17 0.1 23.250092938205455
0.17 0.12 28.780424385854353
0.17 0.14 34.222578903212465
0.17 0.16 39.53837803680418
0.17 0.18 44.700970725831205
0.17 0.2 49.688031450938524
0.17 0.22 54.479260522830394
0.17 0.24 59.05556132390262
0.17 0.26 63.39881825489436
0.17 0.28 67.49187486162306
0.17 0.3 71.31857342506352
0.17 0.32 74.86381056397737
0.17 0.34 78.11359454658967
0.17 0.36 81.05509988353336
0.17 0.38 83.67671777794348
0.17 0.4 85.96810189700936
0.17 0.42 87.9202091933223
0.17 0.44 89.52533559095156
0.17 0.46 90.7771463892567
0.17 0.48 91.6707012629008
0.17 0.5 92.2024737590208
0.17 0.52 92.3703652145176
0.17 0.54 92.17371303851849
0.17 0.56 91.6132933273202
0.17 0.58 90.69131780149152
0.17 0.6 89.41142507722228
0.17 0.62 87.77866630636782
0.17 0.64 85.79948524186017
0.17 0.66 83.48169280715913
0.17 0.68 80.83443627010584
0.17 0.7000000000000001 77.86816314283556
0.17 0.72 74.59457995022032
0.17 0.74 71.02660602956351
0.17 0.76 67.1783225438777
0.17 0.78 63.06491690996743
0.17 0.8 58.70262286063344
0.17 0.8200000000000001 54.108656377545884
0.17 0.84 49.30114774762986
0.17 0.86 44.29907001110588
0.17 0.88 39.122164083568045
0.17 0.9 33.790860847609004
0.17 0.92 28.3261486786799
0.17 0.9400000000000001 22.74715746634717
0.17 0.96 17.027471536891095
0.17 0.98 10.655586797560908
0.17 1.0 6.233959404321294E-17
0.18 0.0 0.0
0.18 0.02 3.086402819185138
0.18 0.04 7.663586739280639
0.18 0.06 13.11058504711393
0.18 0.08 18.95243778545852
0.18 0.1 24.914172553995762
0.18 0.12 30.8546991401045
0.18 0.14 36.70180890413522
0.18 0.16 42.41388566293942
0.18 0.18 47.96180232153546
0.18 0.2 53.32145246614871
0.18 0.22 58.4709754897211
0.18 0.24 63.38983063391019
0.18 0.26 68.05854075331031
0.18 0.28 72.45866200084654
0.18 0.3 76.57282392348635
0.18 0.32 80.38478839530477
0.18 0.34 83.87951096082745
0.18 0.36 87.04319945002128
0.18 0.38 89.86336820527326
0.18 0.4 92.32888730283366
0.18 0.42 94.43002646372975
0.18 0.44 96.15849345125761
0.18 0.46 97.50746679579527
0.18 0.48 98.47162271581985
0.18 0.5 99.04715612839152
0.18 0.52 99.23179566606606
0.18 0.54 99.02481264094183
0.18 0.56 98.42702392045742
0.18 0.58 97.44078870358886
0.18 0.6 96.06999921016913
0.18 0.62 94.32006532007458
0.18 0.64 92.19789322290069
0.18 0.66 89.71185816238679
0.18 0.68 86.87177138315533
0.18 0.7000000000000001 83.68884141021177
0.18 0.72 80.17562981401687
0.18 0.74 76.34600163570711
0.18 0.76 72.21507066811162
0.18 0.78 67.79913980851663
0.18 0.8 63.11563671857807
0.18 0.8200000000000001 58.183045045302876
0.18 0.84 53.02083147453873
0.18 0.86 47.64936890485835
0.18 0.88 42.08985604503644
0.18 0.9 36.3642337524309
0.18 0.92 30.495041862233517
0.18 0.9400000000000001 24.502790779832353
0.18 0.96 18.358503857815293
0.18 0.98 11.506559809846618
0.18 1.0 6.561985693684133E-17
0.19 0.0 0.0
0.19 0.02 3.2780655888579986
0.19 0.04 8.149583508547554
0.19 0.06 13.95589206082052
0.19 0.08 20.189736502750137
0.19 0.1 26.55567516681329
0.19 0.12 32.90131861650299
0.19 0.14 39.14843875877399
0.19 0.16 45.25199478512261
0.19 0.18 51.18059469606498
0.19 0.2 56.90836431765014
0.19 0.22 62.411897023103734
0.19 0.24 67.66922355288321
0.19 0.26 72.65952079655627
0.19 0.28 77.36307256466588
0.19 0.3 81.76130993678248
0.19 0.32 85.83687338668045
0.19 0.34 89.57367807274994
0.19 0.36 92.9569764147173
0.19 0.38 95.97341604902891
0.19 0.4 98.61109245879838
0.19 0.42 100.85959593836476
0.19 0.44 102.7100526712735
0.19 0.46 104.15515975008222
0.19 0.48 105.1892139973314
0.19 0.5 105.80813447331556
0.19 0.52 106.0094785816725
0.19 0.54 105.79245170919157
0.19 0.56 105.15791036178828
0.19 0.58 104.10835878426644
0.19 0.6 102.64793907720798
0.19 0.62 100.78241484999438
0.19 0.64 98.51914847447352
0.19 0.66 95.86707202904151
0.19 0.68 92.83665204780999
0.19 0.7000000000000001 89.43984821397773
0.19 0.72 85.69006616042475
0.19 0.74 81.60210456380396
0.19 0.76 77.19209674092528
0.19 0.78 72.47744697792461
0.19 0.8 67.47676184349797
0.19 0.8200000000000001 62.209776757275186
0.19 0.84 56.69727810313502
0.19 0.86 50.96102119484425
0.19 0.88 45.0236444177734
0.19 0.9 38.90857988553213
0.19 0.92 32.63989968321988
0.19 0.9400000000000001 26.239476799957117
0.19 0.96 19.67578821691544
0.19 0.98 12.34943227870507
0.19 1.0 6.88353609540544E-17
0.2 0.0 0.0
0.2 0.02 3.466548434101553
0.2 0.04 8.627737896687291
0.2 0.06 14.787887575369385
0.2 0.08 21.407946341835917
0.2 0.1 28.172271372286165
0.2 0.12 34.917293625070286
0.2 0.14 41.558815255454775
0.2 0.16 48.048395212286906
0.2 0.18 54.352394587513665
0.2 0.2 60.44318902170538
0.2 0.22 66.29584400326655
0.2 0.24 71.88698007807699
0.2 0.26 77.19444613456119
0.2 0.28 82.19727090183045
0.2 0.3 86.87570333326099
0.2 0.32 91.2112777926605
0.2 0.34 95.18688320427522
0.2 0.36 98.7868295251315
0.2 0.38 101.99690937407757
0.2 0.4 104.80445402287364
0.2 0.42 107.1983833730244
0.2 0.44 109.16924967847322
0.2 0.46 110.7092748301719
0.2 0.48 111.81238105238292
0.2 0.5 112.47421488880049
0.2 0.52 112.69216438363351
0.2 0.54 112.4653693897971
0.2 0.56 111.79472496351909
0.2 0.58 110.68287783196168
0.2 0.6 109.13421594779844
0.2 0.62 107.15485117196987
0.2 0.64 104.75259515296041
0.2 0.66 101.93692849779073
0.2 0.68 98.71896335639303
0.2 0.7000000000000001 95.11139956703204
0.2 0.72 91.12847453584514
0.2 0.74 86.78590704830513
0.2 0.76 82.10083523435496
0.2 0.78 77.09174893203854
0.2 0.8 71.7784167165573
0.2 0.8200000000000001 66.18180788273514
0.2 0.84 60.32400968879179
0.2 0.86 54.228140188025314
0.2 0.88 47.91825699241736
0.2 0.9 41.41926232822958
0.2 0.92 34.75673882439646
0.2 0.9400000000000001 27.95390202928021
0.2 0.96 20.976704035280807
0.2 0.98 13.182406385545514
0.2 1.0 7.198293278059966E-17
0.21 0.0 0.0
0.21 0.02 3.6516434994394436
0.21 0.04 9.09750095185991
0.21 0.06 15.605577743726284
0.21 0.08 22.605559424874567
0.21 0.1 29.76189983614389
0.21 0.12 36.899991892650036
0.21 0.14 43.9297323782467
0.21 0.16 50.799313618878294
0.21 0.18 57.472873556129116
0.21 0.2 63.92105902728011
0.21 0.22 70.11742857724894
0.21 0.24 76.03721317981208
0.21 0.26 81.65695375003192
0.21 0.28 86.95444310618063
0.21 0.3 91.90876620566725
0.21 0.32 96.50036826871916
0.21 0.34 100.71112769874074
0.21 0.36 104.52442637947826
0.21 0.38 107.92521491769308
0.21 0.4 110.9000719429387
0.21 0.42 113.4372570506343
0.21 0.44 115.52675712954468
0.21 0.46 117.16032587727753
0.21 0.48 118.33151634424792
0.21 0.5 119.03570637673825
0.21 0.52 119.27011685840168
0.21 0.54 119.03382267815842
0.21 0.56 118.32775638118528
0.21 0.58 117.15470448858534
0.21 0.6 115.51929650026226
0.21 0.62 113.42798662439911
0.21 0.64 110.88902830564729
0.21 0.66 107.91244165255124
0.21 0.68 104.50997389275763
0.21 0.7000000000000001 100.69505301207471
0.21 0.72 96.48273476034694
0.21 0.74 91.88964323328878
0.21 0.76 86.93390526477357
0.21 0.78 81.63507888850174
0.21 0.8 76.01407615137694
0.21 0.8200000000000001 70.09308058321069
0.21 0.84 63.89545964846502
0.21 0.86 57.44567252554567
0.21 0.88 50.769173577599354
0.21 0.9 43.89231189577139
0.21 0.92 36.84215678109313
0.21 0.9400000000000001 29.64324447932059
0.21 0.96 22.259029236232116
0.21 0.98 14.003967522724347
0.21 1.0 7.505946614309526E-17
0.22 0.0 0.0
0.22 0.02 3.8331547915216664
0.22 0.04 9.558361112212674
0.22 0.06 16.408046189800217
0.22 0.08 23.78119739781327
0.22 0.1 31.32268867047676
0.22 0.12 38.84703459421314
0.22 0.14 46.25830295665102
0.22 0.16 53.50136070164855
0.22 0.18 60.53815123983927
0.22 0.2 67.33761727811637
0.22 0.22 73.8718338254153
0.22 0.24 80.11466495464065
0.22 0.26 86.04136546250555
0.22 0.28 91.6285131157345
0.22 0.3 96.85404858595284
0.22 0.32 101.69734639474572
0.22 0.34 106.13929151397022
0.22 0.36 110.16235341301432
0.22 0.38 113.75065485050956
0.22 0.4 116.89003442588971
0.22 0.42 119.56810243858601
0.22 0.44 121.77428977672825
0.22 0.46 123.49988962657615
0.22 0.48 124.73809183381817
0.22 0.5 125.48400978000971
0.22 0.52 125.73469966779147
0.22 0.54 125.48917213870487
0.22 0.56 124.7483961777363
0.22 0.58 123.51529528917521
0.22 0.6 121.7947359588786
0.22 0.62 119.59350844847432
0.22 0.64 116.92029999730076
0.22 0.66 113.78566053784193
0.22 0.68 110.20196105996379
0.22 0.7000000000000001 106.18334478826894
0.22 0.72 101.74567136525064
0.22 0.74 96.90645426052939
0.22 0.76 91.68479165318954
0.22 0.78 86.1012910599915
0.22 0.8 80.17798800691787
0.22 0.8200000000000001 73.93825906501937
0.22 0.84 67.40672959376867
0.22 0.86 60.60917655601685
0.22 0.88 53.5724267880973
0.22 0.9 46.32425112655884
0.22 0.92 38.8931797467302
0.22 0.9400000000000001 31.30504607805331
0.22 0.96 23.5208381560147
0.22 0.98 14.812813414554991
0.22 1.0 7.80619248745468E-17
0.23 0.0 0.0
0.23 0.02 4.010895113885306
0.23 0.04 10.00983396428197
0.23 0.06 17.19443227785992
0.23 0.08 24.933574883323892
0.23 0.1 32.852902102658604
0.23 0.12 40.75622538556028
0.23 0.14 48.54186990455764
0.23 0.16 56.15142483208093
0.23 0.18 63.5446718076481
0.23 0.2 70.68887695406693
0.23 0.22 77.55465734859686
0.23 0.24 84.11453467863687
0.23 0.26 90.34250112785796
0.23 0.28 96.21394179621898
0.23 0.3 101.7056742059595
0.23 0.32 106.79602195844953
0.23 0.34 111.46489492316422
0.23 0.36 115.6938669568765
0.23 0.38 119.46624817576435
0.23 0.4 122.76715069786684
0.23 0.42 125.58354736462178
0.23 0.44 127.90432314396426
0.23 0.46 129.7203189938757
0.23 0.48 131.024368008317
0.23 0.5 131.81132370157457
0.23 0.52 132.07808031904898
0.23 0.54 131.82358509423958
0.23 0.56 131.04884240353073
0.23 0.58 129.75690980237624
0.23 0.6 127.95288595852503
0.23 0.62 125.64389052990869
0.23 0.64 122.83903606660428
0.23 0.66 119.54939204776235
0.23 0.68 115.78794119542992
0.23 0.7000000000000001 111.56952823767769
0.23 0.72 106.91080132324032
0.23 0.74 101.83014631887923
0.23 0.76 96.34761424876618
0.23 0.78 90.48484216225121
0.23 0.8 84.26496774231404
0.23 0.8200000000000001 77.7125379916998
0.23 0.84 70.8534123571138
0.23 0.86 63.714660673799315
0.23 0.88 56.324456333264976
0.23 0.9 48.71196509577963
0.23 0.92 40.90715046192567
0.23 0.9400000000000001 32.93711801561227
0.23 0.96 24.760425114050975
0.23 0.98 15.607800249095256
0.23 1.0 8.098734591067758E-17
0.24 0.0 0.0
0.24 0.02 4.18468421039821
0.24 0.04 10.451455830425784
0.24 0.06 17.963917150755286
0.24 0.08 26.06147552321862
0.24 0.1 34.350904973303486
0.24 0.12 42.62550261106148
0.24 0.14 50.777945928408116
0.24 0.16 58.746599354884296
0.24 0.18 66.48911909196946
0.24 0.2 73.97112476415258
0.24 0.22 81.1618031042984
0.24 0.24 88.0323596152792
0.24 0.26 94.5555488892686
0.24 0.28 100.70558714763514
0.24 0.3 106.45819121146133
0.24 0.32 111.79065476610188
0.24 0.34 116.68193204666031
0.24 0.36 121.11271914783943
0.24 0.38 125.06552970410877
0.24 0.4 128.5247637585423
0.24 0.42 131.4767692895729
0.24 0.44 133.90989607868826
0.24 0.46 135.814541685705
0.24 0.48 137.18318934447768
0.24 0.5 138.01043762795203
0.24 0.52 138.2930217650819
0.24 0.54 138.0298265253772
0.24 0.56 137.22189062020635
0.24 0.58 135.87240260347616
0.24 0.6 133.9866882878662
0.24 0.62 131.57218972627925
0.24 0.64 128.63843584145846
0.24 0.66 125.19700481968253
0.24 0.68 121.26147841695419
0.24 0.7000000000000001 116.84738835801394
0.24 0.72 111.97215503971853
0.24 0.74 106.65501878069304
0.24 0.76 100.91696388858335
0.24 0.78 94.78063584458069
0.24 0.8 88.27025193205311
0.24 0.8200000000000001 81.41150566199184
0.24 0.84 74.23146537246176
0.24 0.86 66.75846740223724
0.24 0.88 59.022004260218736
0.24 0.9 51.05260823197396
0.24 0.92 42.88164697249723
0.24 0.9400000000000001 34.53747177757486
0.24 0.96 25.97624825093609
0.24 0.98 16.387902544270112
0.24 1.0 8.383284221411526E-17
0.25 0.0 0.0
0.25 0.02 4.354347677930929
0.25 0.04 10.882779858691089
0.25 0.06 18.715714963231793
0.25 0.08 27.163736600034497
0.25 0.1 35.81513956548595
0.25 0.12 44.452907721422555
0.25 0.14 52.96417331554838
0.25 0.16 61.28413376579859
0.25 0.18 69.36835930107983
0.25 0.2 77.18085540726153
0.25 0.22 84.68940787251738
0.25 0.24 91.86393377711991
0.25 0.26 98.67597655594199
0.25 0.28 105.09860865010441
0.25 0.3 111.1064698527784
0.25 0.32 116.67584608173698
0.25 0.34 121.78475646817826
0.25 0.36 126.41303817303039
0.25 0.38 130.54242539941364
0.25 0.4 134.15662131996976
0.25 0.42 137.24136234859878
0.25 0.44 139.78447442018708
0.25 0.46 141.77592103282538
0.25 0.48 143.20784285643774
0.25 0.5 144.07458874974395
0.25 0.52 144.3727380626755
0.25 0.54 144.10111413610414
0.25 0.56 143.26078894557457
0.25 0.58 141.85507887070565
0.25 0.6 139.88953160695505
0.25 0.62 137.37190427139956
0.25 0.64 134.31213278893821
0.25 0.66 130.72229267973557
0.25 0.68 126.61655140266082
0.25 0.7000000000000001 122.0111124427997
0.25 0.72 116.92415136370191
0.25 0.74 111.3757440767352
0.25 0.76 105.38778761063504
0.25 0.78 98.98391369393605
0.25 0.8 92.18939549133572
0.25 0.8200000000000001 85.0310478620596
0.25 0.84 77.53712153386252
0.25 0.86 69.7371916103126
0.25 0.88 61.662040851369085
0.25 0.9 53.34353818789202
0.25 0.92 44.81442473483785
0.25 0.9400000000000001 36.104269722598985
0.25 0.96 27.16688895653789
0.25 0.98 17.15218377594305
0.25 1.0 8.659560562354932E-17
0.26 0.0 0.0
0.26 0.02 4.519716361715662
0.26 0.04 11.303373723724265
0.26 0.06 19.44906753480231
0.26 0.08 28.239239410254388
0.26 0.1 37.24411082217028
0.26 0.12 46.23656484148314
0.26 0.14 55.098297650192706
0.26 0.16 63.761401555236105
0.26 0.18 72.17940307071133
0.26 0.2 80.31472796690828
0.26 0.22 88.13379216234864
0.26 0.24 95.60525353767002
0.26 0.26 102.6994721351615
0.26 0.28 109.38840295098545
0.26 0.3 115.64563358087247
0.26 0.32 121.4464654042007
0.26 0.34 126.76800398181442
0.26 0.36 131.5892472917563
0.26 0.38 135.89116799501414
0.26 0.4 139.65678835027163
0.26 0.42 142.87124716746658
0.26 0.44 145.52185844438503
0.26 0.46 147.5981614287968
0.26 0.48 149.09196190127508
0.26 0.5 149.9973645137773
0.26 0.52 150.3107960558235
0.26 0.54 150.03101955630865
0.26 0.56 149.15913916525813
0.26 0.58 147.69859579625106
0.26 0.6 145.6551535467061
0.26 0.62 143.0368769496222
0.26 0.64 139.85409914655133
0.26 0.66 136.11938110740925
0.26 0.68 131.84746205806618
0.26 0.7000000000000001 127.05520131135565
0.26 0.72 121.76151173106926
0.26 0.74 115.98728509152365
0.26 0.76 109.75530962727193
0.26 0.78 103.09018009835272
0.26 0.8 96.01820072600862
0.26 0.8200000000000001 88.5672813819422
0.26 0.84 80.76682744080325
0.26 0.86 72.64762373060907
0.26 0.88 64.24171303909242
0.26 0.9 55.582269655457395
0.26 0.92 46.70337601358556
0.26 0.9400000000000001 37.6357902294064
0.26 0.96 28.331023031942394
0.26 0.98 17.899775237201524
0.26 1.0 8.927290962504712E-17
0.27 0.0 0.0
0.27 0.02 4.6806260495029175
0.27 0.04 11.71281835044221
0.27 0.06 20.163241221201027
0.27 0.08 29.28690343705091
0.27 0.1 38.63637718518467
0.27 0.12 47.974667893838685
0.27 0.14 57.17815104675671
0.27 0.16 66.17587951206204
0.27 0.18 74.91938087722181
0.27 0.2 83.369537515941
0.27 0.22 91.4914281160108
0.27 0.24 99.25248196053235
0.27 0.26 106.62190472728105
0.27 0.28 113.57056148015127
0.27 0.3 120.07101355024888
0.27 0.32 126.09760203726483
0.27 0.34 131.62654142051136
0.27 0.36 136.63601112428398
0.27 0.38 141.10624095477556
0.27 0.4 145.01958892815074
0.27 0.42 148.36061083998283
0.27 0.44 151.11612120107685
0.27 0.46 153.27524527036684
0.27 0.48 154.82946197142098
0.27 0.5 155.77263752093862
0.27 0.52 156.10104963591272
0.27 0.54 155.81340222376053
0.27 0.56 154.91083049740365
0.27 0.58 153.39689649510004
0.27 0.6 151.27757502270615
0.27 0.62 148.5612300738476
0.27 0.64 145.25858182105762
0.27 0.66 141.38266430815344
0.27 0.68 136.94877401082027
0.27 0.7000000000000001 131.97440946840987
0.27 0.72 126.47920222520017
0.27 0.74 120.48483935365869
0.27 0.76 114.01497786547553
0.27 0.78 107.09515134814599
0.27 0.8 99.75266919556597
0.27 0.8200000000000001 92.01650883033064
0.27 0.84 83.91720134308612
0.27 0.86 75.48671100026297
0.27 0.88 66.75830909571962
0.27 0.9 57.76644264414578
0.27 0.92 48.54650187367865
0.27 0.9400000000000001 39.13040351735212
0.27 0.96 29.46740052202645
0.27 0.98 18.629861067420222
0.27 1.0 9.186211204279397E-17
0.28 0.0 0.0
0.28 0.02 4.83691734810732
0.28 0.04 12.11070727815704
0.28 0.06 20.857525205605434
0.28 0.08 30.30568299860486
0.28 0.1 39.990545150005076
0.28 0.12 49.66547277293731
0.28 0.14 59.2016417989991
0.28 0.16 68.52513480231498
0.28 0.18 77.58552755962711
0.28 0.2 86.34219712889467
0.28 0.22 94.7589190779333
0.28 0.24 102.80192600464039
0.28 0.26 110.4392994568638
0.28 0.28 117.64084320597658
0.28 0.3 124.37811930734772
0.28 0.32 130.62453382612296
0.28 0.34 136.3554335640507
0.28 0.36 141.54820086193234
0.28 0.38 146.182342122586
0.28 0.4 150.23956847524303
0.28 0.42 153.70386789225756
0.28 0.44 156.56156836415974
0.28 0.46 158.80139185212337
0.28 0.48 160.4144987959573
0.28 0.5 161.394522999471
0.28 0.52 161.73759675485314
0.28 0.54 161.44236610672414
0.28 0.56 160.50999619557336
0.28 0.58 158.9441666594807
0.28 0.6 156.75105711226564
0.28 0.62 153.93932275537452
0.28 0.64 150.5200602197548
0.28 0.66 146.50676377252208
0.28 0.68 141.91527206125286
0.28 0.7000000000000001 136.76370560607847
0.28 0.72 131.07239528627068
0.28 0.74 124.8638021035494
0.28 0.76 118.1624285387704
0.28 0.78 110.9947218518275
0.28 0.8 103.38896970640036
0.28 0.8200000000000001 95.37518853146935
0.28 0.84 86.98500506018357
0.28 0.86 78.25153151359396
0.28 0.88 69.20923492184437
0.28 0.9 59.89380109855007
0.28 0.92 50.34189321162712
0.28 0.9400000000000001 40.58655516911719
0.28 0.96 30.57483185407527
0.28 0.98 19.34166782671651
0.28 1.0 9.436065764660177E-17
0.29 0.0 0.0
0.29 0.02 4.98843566952051
0.29 0.04 12.496646419997868
0.29 0.06 21.531230685955645
0.29 0.08 31.294565487732566
0.29 0.1 41.305266244256195
0.29 0.12 51.30729285119535
0.29 0.14 61.1667482989007
0.29 0.16 70.80681725626746
0.29 0.18 80.17517297402806
0.29 0.2 89.22972692806786
0.29 0.22 97.93298707124563
0.29 0.24 106.25002247922383
0.29 0.26 114.14782196122133
0.29 0.28 121.59515771862051
0.29 0.3 128.56262053534283
0.29 0.32 135.02270763576277
0.29 0.34 140.94992242804832
0.29 0.36 146.32087244843035
0.29 0.38 151.11436088218636
0.29 0.4 155.31146998455938
0.29 0.42 158.89563567357382
0.29 0.44 161.85271288205155
0.29 0.46 164.1710313765046
0.29 0.48 165.84144181278887
0.29 0.5 166.8573518440023
0.29 0.52 167.21475213736448
0.29 0.54 166.9122321971952
0.29 0.56 165.95098593148924
0.29 0.58 164.33480694010547
0.29 0.6 162.07007354316096
0.29 0.62 159.16572360871513
0.29 0.64 155.633219279088
0.29 0.66 151.48650173502082
0.29 0.68 146.74193617620503
0.29 0.7000000000000001 141.41824723531548
0.29 0.72 135.53644508043968
0.29 0.74 129.11974249754317
0.29 0.76 122.19346328020808
0.29 0.78 114.78494228818923
0.29 0.8 106.92341756921081
0.29 0.8200000000000001 98.63991496974967
0.29 0.84 89.96712569019348
0.29 0.86 80.93927726760815
0.29 0.88 71.59199849528596
0.29 0.9 61.96217881217583
0.29 0.92 52.08771818977277
0.29 0.9400000000000001 42.00275513687821
0.29 0.96 31.652178498629212
0.29 0.98 20.034457368781684
0.29 1.0 9.676608067361264E-17
0.3 0.0 0.0
0.3 0.02 5.135031281502116
0.3 0.04 12.870254062239612
0.3 0.06 22.183690619387804
0.3 0.08 32.25257062004954
0.3 0.1 42.57923556585912
0.3 0.12 52.89849665476166
0.3 0.14 63.071515761050065
0.3 0.16 73.01865510125296
0.3 0.18 82.68573672632012
0.3 0.2 92.02924782608407
0.3 0.22 101.01046557078108
0.3 0.24 109.59332987440274
0.3 0.26 117.7437693104466
0.3 0.28 125.42955527524535
0.3 0.3 132.6203362638244
0.3 0.32 139.28772776770182
0.3 0.34 145.40541493346115
0.3 0.36 150.94925355085965
0.3 0.38 155.89736448096946
0.3 0.4 160.23021975111521
0.3 0.42 163.93071955016256
0.3 0.44 166.9842596930442
0.3 0.46 169.37878925105272
0.3 0.48 171.1048581097692
0.3 0.5 172.15565426391933
0.3 0.52 172.52703070113162
0.3 0.54 172.21752176827067
0.3 0.56 171.2283489556923
0.3 0.58 169.56341607657745
0.3 0.6 167.22929386036446
0.3 0.62 164.23519402108178
0.3 0.64 160.59293290292084
0.3 0.66 156.31688484652426
0.3 0.68 151.42392546003003
0.3 0.7000000000000001 145.93336501875626
0.3 0.72 139.86687225636612
0.3 0.74 133.24838884827585
0.3 0.76 126.10403492479978
0.3 0.78 118.46200598692897
0.3 0.8 110.35246163157029
0.3 0.8200000000000001 101.80740652539596
0.3 0.84 92.86056409704571
0.3 0.86 83.54724344616072
0.3 0.88 73.90419999449854
0.3 0.9 63.96949042907541
0.3 0.92 53.782214151685885
0.3 0.9400000000000001 43.37757060454473
0.3 0.96 32.698346832184036
0.3 0.98 20.707522074919503
0.3 1.0 9.907600726170916E-17
0.31 0.0 0.0
0.31 0.02 5.276559394977386
0.31 0.04 13.231161006040052
0.31 0.06 22.814259806767993
0.31 0.08 33.178750311065635
0.31 0.1 43.81119130992027
0.31 0.12 54.43750693225821
0.31 0.14 64.91405476570488
0.31 0.16 75.15845294460101
0.31 0.18 85.11472558286837
0.31 0.2 94.73797836554245
0.31 0.22 103.9882957805699
0.31 0.24 112.82852408991918
0.31 0.26 121.22356520383016
0.31 0.28 129.14022148296462
0.31 0.3 136.54722905924095
0.31 0.32 143.4153496808496
0.31 0.34 149.71747618265232
0.31 0.36 155.42873641746044
0.31 0.38 160.52659049771407
0.31 0.4 164.99091947931942
0.31 0.42 168.80410468339494
0.31 0.44 171.95109720674736
0.31 0.46 174.41947730672769
0.31 0.48 176.19950341454134
0.31 0.5 177.2841505802955
0.31 0.52 177.66913819713895
0.31 0.54 177.352946894828
0.31 0.56 176.33682453597774
0.31 0.58 174.62478129131614
0.31 0.6 172.22357381337164
0.31 0.62 169.1426785710524
0.31 0.64 165.39425445035258
0.31 0.66 160.99309476878457
0.31 0.68 155.9565688929129
0.31 0.7000000000000001 150.30455368939988
0.31 0.72 144.0593550800936
0.31 0.74 137.24562001074514
0.31 0.76 129.89023918077382
0.31 0.78 122.02224091796165
0.31 0.8 113.67267661690543
0.31 0.8200000000000001 104.87449819334839
0.31 0.84 95.66242803802291
0.31 0.86 86.07282198323753
0.31 0.88 76.1435258230162
0.31 0.9 65.91372595303942
0.31 0.92 55.42368263778763
0.31 0.9400000000000001 44.70962153019767
0.31 0.96 33.712284239959786
0.31 0.98 21.36018175739654
0.31 1.0 1.0128815779222969E-16
0.32 0.0 0.0
0.32 0.02 5.4128802713850455
0.32 0.04 13.579010790943087
0.32 0.06 23.42231517973562
0.32 0.08 34.07218893747673
0.32 0.1 44.99991491114391
0.32 0.12 55.92280060310359
0.32 0.14 66.69254096259725
0.32 0.16 77.22409120429725
0.32 0.18 87.45973261474258
0.32 0.2 97.35323357295232
0.32 0.22 106.86352519894034
0.32 0.24 115.95239671590397
0.32 0.26 124.58375797268002
0.32 0.28 132.72347503147856
0.32 0.3 140.33940249626815
0.32 0.32 147.40147721158434
0.32 0.34 153.8818264391467
0.32 0.36 159.7548746289859
0.32 0.38 164.9974433783596
0.32 0.4 169.58884261684136
0.32 0.42 173.51095217621022
0.32 0.44 176.74829327828542
0.32 0.46 179.28808961576132
0.32 0.48 181.12031777255453
0.32 0.5 182.23774678112625
0.32 0.52 182.6359666596662
0.32 0.54 182.31340581623843
0.32 0.56 181.2713372511267
0.32 0.58 179.5138735328814
0.32 0.6 177.04795056788953
0.32 0.62 173.8833002275209
0.32 0.64 170.03241194087764
0.32 0.66 165.5104834047237
0.32 0.68 160.3353606051186
0.32 0.7000000000000001 154.5274673874637
0.32 0.72 148.10972485291506
0.32 0.74 141.10746089926883
0.32 0.76 133.54831026332002
0.32 0.78 125.46210545918126
0.32 0.8 116.88075904297888
0.32 0.8200000000000001 107.83813766857341
0.32 0.84 98.36992843134887
0.32 0.86 88.51349802755125
0.32 0.88 78.30774528500959
0.32 0.9 67.79294764723382
0.32 0.92 57.010486521311975
0.32 0.9400000000000001 45.99757803008848
0.32 0.96 34.69297676774168
0.32 0.98 21.991781728973045
0.32 1.0 1.0340034913967676E-16
0.33 0.0 0.0
0.33 0.02 5.543859339767028
0.33 0.04 13.913459962706778
0.33 0.06 24.007256203746696
0.33 0.08 34.932003826282084
0.33 0.1 46.14423156005436
0.33 0.12 57.352909249267626
0.33 0.14 68.40521550099655
0.33 0.16 79.21352645400404
0.33 0.18 89.71843744458951
0.33 0.2 99.87242510076902
0.33 0.22 109.63330765264111
0.33 0.24 118.96185495794535
0.33 0.26 127.82102039626717
0.33 0.28 136.17576740050356
0.33 0.3 143.99310075784302
0.33 0.32 151.24216206796206
0.33 0.34 157.89434051800993
0.33 0.36 163.92338238765734
0.33 0.38 169.3054936263439
0.33 0.4 174.01943344952645
0.33 0.42 178.04659807618134
0.33 0.44 181.37109412344748
0.33 0.46 183.9798013231732
0.33 0.48 185.86242429955703
0.33 0.5 187.01153319972263
0.33 0.52 187.42259301579867
0.33 0.54 187.09398148248113
0.33 0.56 186.02699547936228
0.33 0.58 184.22584591273662
0.33 0.6 181.6976410970765
0.33 0.62 178.45235870176248
0.33 0.64 174.5028063737803
0.33 0.66 169.86457119178962
0.33 0.68 164.5559581510458
0.33 0.7000000000000001 158.597917921946
0.33 0.72 152.0139641673048
0.33 0.74 144.83008074466943
0.33 0.76 137.0746191599049
0.33 0.78 128.77818667675285
