x y phi
0.16 0.36 10.50434665047595
0.16 0.39 11.3575036737744
0.16 0.42 12.199452212200013
0.16 0.44999999999999996 13.029361364155172
0.16 0.48 13.846412109498374
0.16 0.51 14.649798117787162
0.16 0.54 15.43872654402526
0.16 0.57 16.212418811104452
0.16 0.6 16.970111378166123
0.16 0.63 17.711056494123923
0.16 0.6599999999999999 18.434522935603788
0.16 0.69 19.13979672857314
0.16 0.72 19.826181852947048
0.16 0.75 20.493000929476043
0.16 0.78 21.139595888237626
0.16 0.8099999999999999 21.765328618071866
0.16 0.84 22.36958159632004
0.16 0.87 22.951758498244956
0.16 0.8999999999999999 23.511284785531487
0.16 0.9299999999999999 24.04760827328652
0.16 0.96 24.560199674978744
0.16 0.99 25.0485531247806
0.16 1.02 25.512186676796766
0.16 1.05 25.95064278068657
0.16 1.08 26.3634887332109
0.16 1.1099999999999999 26.750317105258123
0.16 1.14 27.11074614392738
0.16 1.17 27.44442014927262
0.16 1.2 27.751009825335526
0.16 1.23 28.030212605120855
0.16 1.26 28.281752949193503
0.16 1.29 28.505382617602702
0.16 1.3199999999999998 28.70088091486489
0.16 1.3499999999999999 28.868054907763458
0.16 1.38 29.006669723855282
0.16 1.41 29.110614478627536
0.16 1.44 28.98383411066869
0.16 1.47 25.652506653251088
0.16 1.5 0.4817536741017153
0.17 0.0 0.0
0.17 0.03 0.7509123770836508
0.17 0.06 1.6737135804240704
0.17 0.09 2.6444884726237734
0.17 0.12 3.6240606626196508
0.17 0.15 4.602320377891612
0.17 0.18 5.576442469673883
0.17 0.21 6.545127876288998
0.17 0.24 7.5073643103918855
0.17 0.27 8.462193385596947
0.17 0.3 9.408671507566845
0.17 0.32999999999999996 10.345864434858601
0.17 0.36 11.272847246673253
0.17 0.39 12.188705119700364
0.17 0.42 13.092534212390275
0.17 0.44999999999999996 13.983442554499977
0.17 0.48 14.860550927050634
0.17 0.51 15.722993729972435
0.17 0.54 16.569919836342798
0.17 0.57 17.400493432345357
0.17 0.6 18.21389484211722
0.17 0.63 19.00932133667009
0.17 0.6599999999999999 19.785987926086843
0.17 0.69 20.543128134211827
0.17 0.72 21.279994755070252
0.17 0.75 21.99586059027033
0.17 0.78 22.69001916666023
0.17 0.8099999999999999 23.361785433531857
0.17 0.84 24.010496438683134
0.17 0.87 24.635511982671783
0.17 0.8999999999999999 25.23621525061495
0.17 0.9299999999999999 25.81201342091095
0.17 0.96 26.36233825028265
0.17 0.99 26.886646634564986
0.17 1.02 27.384421144683195
0.17 1.05 27.85517053729285
0.17 1.08 28.29843023957767
0.17 1.1099999999999999 28.713762807726923
0.17 1.14 29.100758358639553
0.17 1.17 29.45903497442933
0.17 1.2 29.788239079331728
0.17 1.23 30.088045788640535
0.17 1.26 30.358159229329736
0.17 1.29 30.598312832044563
0.17 1.3199999999999998 30.808269594173247
0.17 1.3499999999999999 30.987822313739947
0.17 1.38 31.13671780014591
0.17 1.41 31.24833919070901
0.17 1.44 31.11113851742237
0.17 1.47 27.52700579779857
0.17 1.5 0.5090414157503713
0.18 0.0 0.0
0.18 0.03 0.7998004957998699
0.18 0.06 1.7840248377446795
0.18 0.09 2.8200435858620936
0.18 0.12 3.8656716778124838
0.18 0.15 4.909962787254022
0.18 0.18 5.949854541439932
0.18 0.21 6.983948664663767
0.18 0.24 8.011162033874058
0.18 0.27 9.03047106221184
0.18 0.3 10.040868347299563
0.18 0.32999999999999996 11.041356540366078
0.18 0.36 12.03094825186633
0.18 0.39 13.008666870502381
0.18 0.42 13.9735475055601
0.18 0.44999999999999996 14.924637936284785
0.18 0.48 15.860999551240683
0.18 0.51 16.7817082745613
0.18 0.54 17.68585547789513
0.18 0.57 18.572548877111483
0.18 0.6 19.44091341287713
0.18 0.63 20.29009211423419
0.18 0.6599999999999999 21.119246944327003
0.18 0.69 21.927559627443358
0.18 0.72 22.714232456553773
0.18 0.75 23.478489080552094
0.18 0.78 24.219575270420243
0.18 0.8099999999999999 24.936759663561247
0.18 0.84 25.629334485565803
0.18 0.87 26.296616248700143
0.18 0.8999999999999999 26.93794642642598
0.18 0.9299999999999999 27.552692103286624
0.18 0.96 28.140246599518143
0.18 0.99 28.700030069769088
0.18 1.02 29.23149007533779
0.18 1.05 29.734102129362707
0.18 1.08 30.207370214427584
0.18 1.1099999999999999 30.650827272070835
0.18 1.14 31.064035663715774
0.18 1.17 31.4465876025671
0.18 1.2 31.798105556047215
0.18 1.23 32.118242618375334
0.18 1.26 32.406682852921534
0.18 1.29 32.66314160399813
0.18 1.3199999999999998 32.88736577778046
0.18 1.3499999999999999 33.07913409207991
0.18 1.38 33.23817526321736
0.18 1.41 33.357372262304914
0.18 1.44 33.209875136728975
0.18 1.47 29.37622163476382
0.18 1.5 0.5358267949789967
0.19 0.0 0.0
0.19 0.03 0.8479147007893646
0.19 0.06 1.892619484333133
0.19 0.09 2.9928967004737723
0.19 0.12 4.103589689431249
0.19 0.15 5.212923851259945
0.19 0.18 6.317601561530767
0.19 0.21 7.4161263359294685
0.19 0.24 8.507345149079876
0.19 0.27 9.590170158889165
0.19 0.3 10.663531102522297
0.19 0.32999999999999996 11.726368465992671
0.19 0.36 12.777633324518266
0.19 0.39 13.81628820225666
0.19 0.42 14.84130807168036
0.19 0.44999999999999996 15.851681361859926
0.19 0.48 16.846410956333184
0.19 0.51 17.824515177084525
0.19 0.54 18.785028753335894
0.19 0.57 19.72700377415172
0.19 0.6 20.64951062391249
0.19 0.63 21.551638899733092
0.19 0.6599999999999999 22.432498309920547
0.19 0.69 23.291219552584465
0.19 0.72 24.126955173532984
0.19 0.75 24.938880402607836
0.19 0.78 25.726193967632828
0.19 0.8099999999999999 26.488118885172803
0.19 0.84 27.223903227322467
0.19 0.87 27.93282086376842
0.19 0.8999999999999999 28.614172178392177
0.19 0.9299999999999999 29.267284759706733
0.19 0.96 29.89151406444556
0.19 0.99 30.48624405364901
0.19 1.02 31.050887800620362
0.19 1.05 31.584888070151614
0.19 1.08 32.08771786844738
0.19 1.1099999999999999 32.5588809632041
0.19 1.14 32.99791237333149
0.19 1.17 33.40437882783264
0.19 1.2 33.777879193390234
0.19 1.23 34.11804487023676
0.19 1.26 34.42454015591781
0.19 1.29 34.69706257659008
0.19 1.3199999999999998 34.93534318552638
0.19 1.3499999999999999 35.13914682853367
0.19 1.38 35.308184380949925
0.19 1.41 35.43484522697804
0.19 1.44 35.27719024567253
0.19 1.47 31.197641910010667
0.19 1.5 0.5620833778521306
0.2 0.0 0.0
0.2 0.03 0.8952013200551927
0.2 0.06 1.9993730281919286
0.2 0.09 3.1628458233248162
0.2 0.12 4.337533146727532
0.2 0.15 5.510842084460059
0.2 0.18 6.679242297441702
0.2 0.21 7.841140306791958
0.2 0.24 8.99531422746778
0.2 0.27 10.140612991835336
0.2 0.3 11.275904502706844
0.2 0.32999999999999996 12.400068099792062
0.2 0.36 13.511994332452055
0.2 0.39 14.610585858771419
0.2 0.42 15.694758500899527
0.2 0.44999999999999996 16.76344231124999
0.2 0.48 17.815582627915557
0.2 0.51 18.8501411154289
0.2 0.54 19.866096789466454
0.2 0.57 20.862447024435728
0.2 0.6 21.838208542945637
0.2 0.63 22.792418386182533
0.2 0.6599999999999999 23.72413486423428
0.2 0.69 24.632438485424547
0.2 0.72 25.516432863740036
0.2 0.75 26.375245603455294
0.2 0.78 27.20802916008193
0.2 0.8099999999999999 28.013961676792732
0.2 0.84 28.792247795495115
0.2 0.87 29.542119441753556
0.2 0.8999999999999999 30.262836582786292
0.2 0.9299999999999999 30.95368795778835
0.2 0.96 31.6139917798601
0.2 0.99 32.24309640884862
0.2 1.02 32.840380994437815
0.2 1.05 33.40525608885274
0.2 1.08 33.93716422857341
0.2 1.1099999999999999 34.435580484483964
0.2 1.14 34.90001297991436
0.2 1.17 35.3300033760632
0.2 1.2 35.72512732432287
0.2 1.23 36.08499488506034
0.2 1.26 36.409250912440456
0.2 1.29 36.69757540491214
0.2 1.3199999999999998 36.94968382101115
0.2 1.3499999999999999 37.165327360168206
0.2 1.38 37.344199332301244
0.2 1.41 37.47820277292614
0.2 1.44 37.310541364929705
0.2 1.47 32.98902691363141
0.2 1.5 0.5877852522924731
0.21 0.0 0.0
0.21 0.03 0.941609947627219
0.21 0.06 2.1041694942234477
0.21 0.09 3.3297037754582037
0.21 0.12 4.5672420081434035
0.21 0.15 5.8033843120596975
0.21 0.18 7.034370633539675
0.21 0.21 8.258511889496901
0.21 0.24 9.474518474688733
0.21 0.27 10.681177202320601
0.21 0.3 11.87729523869032
0.21 0.32999999999999996 13.061691866339524
0.21 0.36 14.233198187531467
0.21 0.39 15.390658061355417
0.21 0.42 16.532929213917917
0.21 0.44999999999999996 17.65888436140454
0.21 0.48 18.767412322011044
0.21 0.51 19.857419112473075
0.21 0.54 20.92782902768638
0.21 0.57 21.977585702296775
0.21 0.6 23.00565315320508
0.21 0.63 24.01101680195734
0.21 0.6599999999999999 24.99268447601125
0.21 0.69 25.949687387890705
0.21 0.72 26.881081091262047
0.21 0.75 27.785946412988558
0.21 0.78 28.663390360243415
0.21 0.8099999999999999 29.512547001785766
0.21 0.84 30.332578322530324
0.21 0.87 31.12267505056712
0.21 0.8999999999999999 31.8820574558151
0.21 0.9299999999999999 32.60997611952163
0.21 0.96 33.30571267384832
0.21 0.99 33.96858051081335
0.21 1.02 34.59792545989062
0.21 1.05 35.19312643359714
0.21 1.08 35.75359604043136
0.21 1.1099999999999999 36.27878116455762
0.21 1.14 36.768163511664795
0.21 1.17 37.221260120460144
0.21 1.2 37.63762383929378
0.21 1.23 38.01684376744345
0.21 1.26 38.3585456606238
0.21 1.29 38.66239230032046
0.21 1.3199999999999998 38.928083826583894
0.21 1.3499999999999999 39.15535803395501
0.21 1.38 39.343890963537056
0.21 1.41 39.48510712707218
0.21 1.44 39.30760229708538
0.21 1.47 34.74832682488019
0.21 1.5 0.6129070536529764
0.22 0.0 0.0
0.22 0.03 0.987092542326985
0.22 0.06 2.206899001745359
0.22 0.09 3.493293932942355
0.22 0.12 4.7924715350943945
0.22 0.15 6.090237491188386
0.22 0.18 7.382605420998983
0.22 0.21 8.667792179256313
0.22 0.24 9.944441667303954
0.22 0.27 11.211279756556834
0.22 0.3 12.467054041504865
0.22 0.32999999999999996 13.710524902200373
0.22 0.36 14.940465137332893
0.22 0.39 16.155660938116707
0.22 0.42 17.3549130521748
0.22 0.44999999999999996 18.537037962350013
0.22 0.48 19.700869054062018
0.22 0.51 20.845257766532644
0.22 0.54 21.9690747262662
0.22 0.57 23.071210861603465
0.22 0.6 24.15057849724137
0.22 0.63 25.206112427637173
0.22 0.6599999999999999 26.236770968237735
0.22 0.69 27.24153698349639
0.22 0.72 28.219418890662958
0.22 0.75 29.169451638356172
0.22 0.78 30.090697658952898
0.22 0.8099999999999999 30.982247793854196
0.22 0.84 31.843222190715057
0.22 0.87 32.6727711717525
0.22 0.8999999999999999 33.470076072274885
0.22 0.9299999999999999 34.234350048605194
0.22 0.96 34.96483885460069
0.22 0.99 35.660821586002854
0.22 1.02 36.3216113918828
0.22 1.05 36.94655615248024
0.22 1.08 37.535039122766975
0.22 1.1099999999999999 38.08647954109971
0.22 1.14 38.60033320236179
0.22 1.17 39.07609299502784
0.22 1.2 39.51328940162168
0.22 1.23 39.91149096207337
0.22 1.26 40.27030469951818
0.22 1.29 40.58937650811738
0.22 1.3199999999999998 40.86839150251787
0.22 1.3499999999999999 41.10707432860609
0.22 1.38 41.30508407464409
0.22 1.41 41.453375091430296
0.22 1.44 41.266200577098964
0.22 1.47 36.47362712931875
0.22 1.5 0.6374239897486896
0.23 0.0 0.0
0.23 0.03 1.0316028848473546
0.23 0.06 2.307456271484792
0.23 0.09 3.6534475638785247
0.23 0.12 5.012988376788873
0.23 0.15 6.37110352240916
0.23 0.18 7.723584015215722
0.23 0.21 9.068554322809096
0.23 0.24 10.404593159946522
0.23 0.27 11.730366700315589
0.23 0.3 13.044564194562392
0.23 0.32999999999999996 14.345888337018856
0.23 0.36 15.633054827690518
0.23 0.39 16.904793381718733
0.23 0.42 18.159848945758974
0.23 0.44999999999999996 19.39698293137259
0.23 0.48 20.614974436661278
0.23 0.51 21.812621451057282
0.23 0.54 22.98874204155083
0.23 0.57 24.14217551911382
0.23 0.6 25.27178358415962
0.23 0.63 26.376451449907265
0.23 0.6599999999999999 27.45508894254143
0.23 0.69 28.506631577082356
0.23 0.72 29.530041607904046
0.23 0.75 30.52430905286387
0.23 0.78 31.488452690033
0.23 0.8099999999999999 32.42152102604404
0.23 0.84 33.32259323510004
0.23 0.87 34.19078006771843
0.23 0.8999999999999999 35.02522472831288
0.23 0.9299999999999999 35.82510372074712
0.23 0.96 36.58962766102617
0.23 0.99 37.318042056323065
0.23 1.02 38.0096280495722
0.23 1.05 38.66370312889441
0.23 1.08 39.27962180115385
0.23 1.1099999999999999 39.85677622898175
0.23 1.14 40.39459683063856
0.23 1.17 40.892552842122306
0.23 1.2 41.35015284096861
0.23 1.23 41.76694523122535
0.23 1.26 42.14251868912325
0.23 1.29 42.476502569002946
0.23 1.3199999999999998 42.76856726909733
0.23 1.3499999999999999 43.01842455680882
0.23 1.38 43.22571690170973
0.23 1.41 43.38093736054528
0.23 1.44 43.18427704631587
0.23 1.47 38.163113251327815
0.23 1.5 0.6613118653236518
0.24 0.0 0.0
0.24 0.03 1.0750962609519708
0.24 0.06 2.4057397301980967
0.24 0.09 3.810002204533107
0.24 0.12 5.228568158323901
0.24 0.15 6.645696033036591
0.24 0.18 8.056958252688185
0.24 0.21 9.460388691823157
0.24 0.24 10.85450225983345
0.24 0.27 12.237906740077612
0.24 0.3 13.60923432777388
0.24 0.32999999999999996 14.967131307718567
0.24 0.36 16.31025754485894
0.24 0.39 17.63728752814808
0.24 0.42 18.946911638177955
0.24 0.44999999999999996 20.23783743392925
0.24 0.48 21.508790927479485
0.24 0.51 22.75851784117241
0.24 0.54 23.98578484542529
0.24 0.57 25.189380775874632
0.24 0.6 26.368117828648984
0.24 0.63 27.5208327325879
0.24 0.6599999999999999 28.646387897250158
0.24 0.69 29.743672535578153
0.24 0.72 30.811603760110636
0.24 0.75 31.8491276516619
0.24 0.78 32.85522029941274
0.24 0.8099999999999999 33.82888881138689
0.24 0.84 34.76917229431544
0.24 0.87 35.67514280192254
0.24 0.8999999999999999 36.545906250696326
0.24 0.9299999999999999 37.38060330224142
0.24 0.96 38.17841021134211
0.24 0.99 38.93853963889955
0.24 1.02 39.66024142894025
0.24 1.05 40.342803348929564
0.24 1.08 40.985551792659166
0.24 1.1099999999999999 41.58785244501503
0.24 1.14 42.14911090796994
0.24 1.17 42.66877328718252
0.24 1.2 43.146326738624076
0.24 1.23 43.58129997469377
0.24 1.26 43.97326372932254
0.24 1.29 44.32183118160695
0.24 1.3199999999999998 44.62665833755463
0.24 1.3499999999999999 44.8874443695649
0.24 1.38 45.10381547996684
0.24 1.41 45.26581277784365
0.24 1.44 45.059860264144945
0.24 1.47 39.815048109852285
0.24 1.5 0.6845471059286886
0.25 0.0 0.0
0.25 0.03 1.1175292853086385
0.25 0.06 2.5016509938030906
0.25 0.09 3.9628007017163953
0.25 0.12 5.438994040193473
0.25 0.15 6.913738440969412
0.25 0.18 8.382392017267904
0.25 0.21 9.842899953111841
0.25 0.24 11.293714803677336
0.25 0.27 12.733387329992388
0.25 0.3 14.160494018415356
0.25 0.32999999999999996 15.573626077616026
0.25 0.36 16.97138885769119
0.25 0.39 18.352402927244498
0.25 0.42 19.71530539099303
0.25 0.44999999999999996 21.058751228600542
0.25 0.48 22.381414621202087
0.25 0.51 23.68199025971379
0.25 0.54 24.95919463300053
0.25 0.57 26.211767294544586
0.25 0.6 27.438472106353945
0.25 0.63 28.638098458881203
0.25 0.6599999999999999 29.809462465749085
0.25 0.69 30.95140813210329
0.25 0.72 32.062808495439896
0.25 0.75 33.14256673778129
0.25 0.78 34.18961726810306
0.25 0.8099999999999999 35.20292677394374
0.25 0.84 36.18149524115938
0.25 0.87 37.12435694081687
0.25 0.8999999999999999 38.03058138225168
0.25 0.9299999999999999 38.89927423134996
0.25 0.96 39.72957819314818
0.25 0.99 40.52067385787987
0.25 1.02 41.27178050963408
0.25 1.05 41.982156896827725
0.25 1.08 42.65110196373143
0.25 1.1099999999999999 43.277955542326865
0.25 1.14 43.862099003812915
0.25 1.17 44.4029558691176
0.25 1.2 44.89999237781329
0.25 1.23 45.35271801487385
0.25 1.26 45.76068599475373
0.25 1.29 46.12349370231138
0.25 1.3199999999999998 46.4407830901417
0.25 1.3499999999999999 46.712241031925764
0.25 1.38 46.937477830798755
0.25 1.41 47.106092455175215
0.25 1.44 46.891050719012966
0.25 1.47 41.427758232558595
0.25 1.5 0.7071067811865475
0.26 0.0 0.0
0.26 0.03 1.1588598115907873
0.26 0.06 2.5950945869163378
0.26 0.09 4.111690676381245
0.26 0.12 5.644055896801362
0.26 0.15 7.174962838600815
0.26 0.18 8.69955982764472
0.26 0.21 10.21570536039268
0.26 0.24 11.72179115526372
0.26 0.27 13.216312377225886
0.26 0.3 14.697791206507008
0.26 0.32999999999999996 16.164765164381475
0.26 0.36 17.615786461015567
0.26 0.39 19.049423104608973
0.26 0.42 20.464260267651483
0.26 0.44999999999999996 21.858901676514456
0.26 0.48 23.23197098848303
0.26 0.51 24.58211314991621
0.26 0.54 25.907995733504954
0.26 0.57 27.20831025321496
0.26 0.6 28.481773455604156
0.26 0.63 29.72712858623884
0.26 0.6599999999999999 30.943146629958648
0.26 0.69 32.12862752376604
0.26 0.72 33.2824013411437
0.26 0.75 34.40332944663065
0.26 0.78 35.49030561951808
0.26 0.8099999999999999 36.54225714555558
0.26 0.84 37.558145875590576
0.26 0.87 38.53696925009627
0.26 0.8999999999999999 39.477761288576794
0.26 0.9299999999999999 40.37959354287338
0.26 0.96 41.241576013430546
0.26 0.99 42.06285802761829
0.26 1.02 42.84262907924315
0.26 1.05 43.58011962842011
0.26 1.08 44.274601861015405
0.26 1.1099999999999999 44.92539040691135
0.26 1.14 45.531843016383775
0.26 1.17 46.09336119392506
0.26 1.2 46.60939078888689
0.26 1.23 47.07942254236002
0.26 1.26 47.50299258975141
0.26 1.29 47.879682918562516
0.26 1.3199999999999998 48.20912178091716
0.26 1.3499999999999999 48.49098406043187
0.26 1.38 48.72486454512303
0.26 1.41 48.89993031478089
0.26 1.44 48.67601142204773
0.26 1.47 42.99962545956018
0.26 1.5 0.7289686274214116
0.27 0.0 0.0
0.27 0.03 1.1990468947630852
0.27 0.06 2.685977808028976
0.27 0.09 4.256524249948643
0.27 0.12 5.843549884176987
0.27 0.15 7.4291093950190925
0.27 0.18 9.008146072439125
0.27 0.21 10.578433822479031
0.27 0.24 12.13830510754378
0.27 0.27 13.686200979015837
0.27 0.3 15.220590768073912
0.27 0.32999999999999996 16.7399597509126
0.27 0.36 18.242808425690605
0.27 0.39 19.727653652566868
0.27 0.42 21.193030067241963
0.27 0.44999999999999996 22.63749151993314
0.27 0.48 24.05961250155508
0.27 0.51 25.45798955039063
0.27 0.54 26.83124263712032
0.27 0.57 28.178016526742365
0.27 0.6 29.496982116025674
0.27 0.63 30.786837745174275
0.27 0.6599999999999999 32.04631048240836
0.27 0.69 33.27415738019425
0.27 0.72 34.469166701883594
0.27 0.75 35.630159117551116
0.27 0.78 36.75598886785086
0.27 0.8099999999999999 37.845544894742346
0.27 0.84 38.897751937970725
0.27 0.87 39.91157159621883
0.27 0.8999999999999999 40.8860033518839
0.27 0.9299999999999999 41.82008555846767
0.27 0.96 42.71289638960534
0.27 0.99 43.56355474879696
0.27 1.02 44.371221138943206
0.27 1.05 45.13509849082778
0.27 1.08 45.85443294972837
0.27 1.1099999999999999 46.52851461938036
0.27 1.14 47.15667826255867
0.27 1.17 47.7383039575866
0.27 1.2 48.27281771012368
0.27 1.23 48.75969201962877
0.27 1.26 49.19844639993944
0.27 1.29 49.5886478534538
0.27 1.3199999999999998 49.9299112984468
0.27 1.3499999999999999 50.221899949099495
0.27 1.38 50.46419347789946
0.27 1.41 50.64553775945179
0.27 1.44 50.4129626046677
0.27 1.47 44.529082250611395
0.27 1.5 0.7501110696304596
0.28 0.0 0.0
0.28 0.03 1.2380507844450361
0.28 0.06 2.7742106831074507
0.28 0.09 4.39715793222576
0.28 0.12 6.037278249090378
0.28 0.15 7.6759260814100845
0.28 0.18 9.30784465057054
0.28 0.21 10.930725458549723
0.28 0.24 12.542843353149038
0.28 0.27 14.142586808935194
0.28 0.3 15.728373817760678
0.28 0.32999999999999996 17.298638904988103
0.28 0.36 18.851832336067556
0.28 0.39 20.386421286290627
0.28 0.42 21.900891300208873
0.28 0.44999999999999996 23.393747778569768
0.28 0.48 24.863517452238398
0.28 0.51 26.30874983599098
0.28 0.54 27.72801865994936
0.28 0.57 29.119923277134642
0.28 0.6 30.48309004573633
0.28 0.63 31.81617368473094
0.28 0.6599999999999999 33.11785860151193
0.28 0.69 34.38686019022074
0.28 0.72 35.62192609949775
0.28 0.75 36.82183746840181
0.28 0.78 37.985410129278876
0.28 0.8099999999999999 39.11149577639248
0.28 0.84 40.1989830991629
0.28 0.87 41.246798878896485
0.28 0.8999999999999999 42.25390904792298
0.28 0.9299999999999999 43.219319710095434
0.28 0.96 44.142078121645724
0.28 0.99 45.02127363142765
0.28 1.02 45.85603857961956
0.28 1.05 46.64554915400004
0.28 1.08 47.3890262029509
0.28 1.1099999999999999 48.08573600438593
0.28 1.14 48.73499098984588
0.28 1.17 49.33615042304564
0.28 1.2 49.888621032203474
0.28 1.23 50.39185759552872
0.28 1.26 50.84536347928988
0.28 1.29 51.24869112793211
0.28 1.3199999999999998 51.60144250576053
0.28 1.3499999999999999 51.903269489753434
0.28 1.38 52.1537370514996
0.28 1.41 52.3411809625916
0.28 1.44 52.10017902144038
0.28 1.47 46.014609285851165
0.28 1.5 0.7705132427757893
0.29 0.0 0.0
0.29 0.03 1.275832936421767
0.29 0.06 2.8597059719663944
0.29 0.09 4.533452607140952
0.29 0.12 6.225049285630908
0.29 0.15 7.915168595050684
0.29 0.18 9.598358861603067
0.29 0.21 11.272231454641535
0.29 0.24 12.935005307097436
0.29 0.27 14.585017905971146
0.29 0.3 16.220637464488668
0.29 0.32999999999999996 17.840249301743803
0.29 0.36 19.442254979559248
0.29 0.39 21.025073500767675
0.29 0.42 22.587142813057824
0.29 0.44999999999999996 24.126921342401978
0.29 0.48 25.64288951326381
0.29 0.51 27.13355124808014
0.29 0.54 28.597435443688024
0.29 0.57 30.033097423123223
0.29 0.6 31.439120361341587
0.29 0.63 32.81411668345431
0.29 0.6599999999999999 34.15672943409678
0.29 0.69 35.46563361657972
0.29 0.72 36.73953750050094
0.29 0.75 37.977183896527265
0.29 0.78 39.17735139708871
0.29 0.8099999999999999 40.33885558176017
0.29 0.84 41.460550186141504
0.29 0.87 42.541328233081984
0.29 0.8999999999999999 43.58012312513322
0.29 0.9299999999999999 44.57590969715198
0.29 0.96 45.52770522801445
0.29 0.99 46.434570410443335
0.29 1.02 47.295610277990725
0.29 1.05 48.109975088261976
0.29 1.08 48.876861161508785
0.29 1.1099999999999999 49.595511673764165
0.29 1.14 50.26521740373621
0.29 1.17 50.88531743272402
0.29 1.2 51.45519979686455
0.29 1.23 51.97430209106713
0.29 1.26 52.44211202403937
0.29 1.29 52.85816792385678
0.29 1.3199999999999998 53.22205919357731
0.29 1.3499999999999999 53.53342671645085
0.29 1.38 53.79182119237926
0.29 1.41 53.98517979863235
0.29 1.44 53.73598888461542
0.29 1.47 47.45473450670445
0.29 1.5 0.7901550123756903
0.3 0.0 0.0
0.3 0.03 1.3123560344523906
0.3 0.06 2.942379205416502
0.3 0.09 4.665273576490399
0.3 0.12 6.406677380168137
0.3 0.15 8.146600403126202
0.3 0.18 9.879401447580072
0.3 0.21 11.602614103230007
0.3 0.24 13.31440314402408
0.3 0.27 15.013056709356531
0.3 0.3 16.69689484385124
0.3 0.32999999999999996 18.36425525359933
0.3 0.36 20.013492374068594
0.3 0.39 21.64297859570369
0.3 0.42 23.25110581070912
0.3 0.44999999999999996 24.836286991453484
0.3 0.48 26.396957755463006
0.3 0.51 27.93157790911178
0.3 0.54 29.438632967584603
0.3 0.57 30.916635649487663
0.3 0.6 32.364127344615326
0.3 0.63 33.779679553422305
0.3 0.6599999999999999 35.161895296780195
0.3 0.69 36.50941049462723
0.3 0.72 37.82089531215062
0.3 0.75 39.09505547217293
0.3 0.78 40.330633532447465
0.3 0.8099999999999999 41.52641012660186
0.3 0.84 42.68120516750555
0.3 0.87 43.79387901187327
0.3 0.8999999999999999 44.86333358495535
0.3 0.9299999999999999 45.88851346420498
0.3 0.96 46.86840692085282
0.3 0.99 47.80204691836113
0.3 1.02 48.688512066772056
0.3 1.05 49.52692753200839
0.3 1.08 50.31646589922907
0.3 1.1099999999999999 51.056347989387746
0.3 1.14 51.74584362818848
0.3 1.17 52.38427236667961
0.3 1.2 52.97100415277468
0.3 1.23 53.50545995303779
0.3 1.26 53.98711232411972
0.3 1.29 54.4154859332808
0.3 1.3199999999999998 54.79015802748697
0.3 1.3499999999999999 55.110758850615944
0.3 1.38 55.37682527422309
0.3 1.41 55.575907784359494
0.3 1.44 55.31877380451711
0.3 1.47 48.8480330468865
0.3 1.5 0.8090169943749475
0.31 0.0 0.0
0.31 0.03 1.3475840176474696
0.31 0.06 3.022148739730628
0.31 0.09 4.792490637071703
0.31 0.12 6.581983107868319
0.31 0.15 8.369992857031232
0.31 0.18 10.150694724450924
0.31 0.21 11.921546951487624
0.31 0.24 13.680661963081665
0.31 0.27 15.42628023993992
0.31 0.3 17.156675315772542
0.31 0.32999999999999996 18.870138924010163
0.31 0.36 20.56497999762289
0.31 0.39 22.23952592081251
0.31 0.42 23.89212411720122
0.31 0.44999999999999996 25.521143671653803
0.31 0.48 27.12497693851227
0.31 0.51 28.702041127971192
0.31 0.54 30.250779868076297
0.31 0.57 31.769664740672543
0.31 0.6 33.257196789767846
0.31 0.63 34.71190800082168
0.31 0.6599999999999999 36.13236274949814
0.31 0.69 37.51715921845388
0.31 0.72 38.86493078076252
0.31 0.75 40.17434734861051
0.31 0.78 41.444116685933146
0.31 0.8099999999999999 42.672985683695615
0.31 0.84 43.85974159656027
0.31 0.87 45.0032132397199
0.31 0.8999999999999999 46.1022721447157
0.31 0.9299999999999999 47.15583367309944
0.31 0.96 48.16285808684062
0.31 0.99 49.122351574422424
0.31 1.02 50.03336723161363
0.31 1.05 50.895005995948885
0.31 1.08 51.70641753399468
0.31 1.1099999999999999 52.466801080525855
0.31 1.14 53.1754062287842
0.31 1.17 53.83153367103934
0.31 1.2 54.434535888720994
0.31 1.23 54.98381779144163
0.31 1.26 55.4788373042789
0.31 1.29 55.91910590273801
0.31 1.3199999999999998 56.304189094866615
0.31 1.3499999999999999 56.63370685004572
0.31 1.38 56.90718266849788
0.31 1.41 57.11179263038825
0.31 1.44 56.84696933722452
0.31 1.47 50.19312770225627
0.31 1.5 0.8270805742745618
0.32 0.0 0.0
0.32 0.03 1.3814821105845771
0.32 0.06 3.0989358202537813
0.32 0.09 4.914978176084566
0.32 0.12 6.750793357987183
0.32 0.15 8.585125346484523
0.32 0.18 10.411970764490091
0.32 0.21 12.228715011711284
0.32 0.24 14.033420026137192
0.32 0.27 15.824280365909019
0.32 0.3 17.599524757493718
0.32 0.32999999999999996 19.357400647427234
0.32 0.36 21.09617313499098
0.32 0.39 22.814126248748824
0.32 0.42 24.509564574570838
0.32 0.44999999999999996 26.180814919272144
0.32 0.48 27.826227960501352
0.32 0.51 29.444179874235413
0.32 0.54 31.0330739372726
0.32 0.57 32.59134210300214
0.32 0.6 34.11744654887642
0.32 0.63 35.609881194056214
0.32 0.6599999999999999 37.067173185730525
0.32 0.69 38.48788435264458
0.32 0.72 39.87061262440116
